1,2,3,4,5,6,7,8,9
2,631,88.3878,250.4197,175833,319.3055,39.477,8.558808579,
1,634U,63031A,24299.57482,-0.0000006,00000-0,00000+0,0,9996
2,634,31.2634,308.8788,9590,202.2261,160.7,1.002932862,
1,00644U,61015GV,24298.83894,0.00001429,00000-0,18635-2,0,9992
2,644,67.0977,232.8537,148043,188.6393,204.3459,13.60094167,
1,644U,61015GV,24299.87459,0.00001439,00000-0,18760-2,0,9996
2,644,67.0978,230.4819,147875,187.8369,235.2971,13.60097316,
1,00645U,61015GW,24298.75381,0.00000755,00000-0,17101-2,0,9998
2,645,66.5881,61.8069,407740,111.2105,3.4826,13.04441282,1489
1,645U,61015GW,24299.75008,0.00000677,00000-0,15460-2,0,9992
2,645,66.5883,59.6876,407653,110.6383,1.9807,13.04442701,2071
1,00648U,61015GZ,24298.70181,0.00002153,00000-0,26858-2,0,9997
2,648,65.8774,33.7632,196251,159.3887,322.0856,13.58745763,
1,648U,61015GZ,24299.56337,0.0000204,00000-0,25497-2,0,9994
2,648,65.8775,31.6949,196171,158.9639,216.4294,13.58749056,
1,00652U,61015HD,24298.81643,0.00005487,00000-0,28015-2,0,9998
2,652,66.7081,204.2719,66890,64.3115,296.4862,14.15156959,
1,652U,61015HD,24299.80585,0.00005492,00000-0,28036-2,0,9992
2,652,66.7081,201.7469,66981,63.593,297.2014,14.15168169,
1,00653U,61015HE,24298.882,0.00001957,00000-0,21502-2,0,9991
2,653,67.4492,106.5305,156214,97.9836,49.4054,13.68988514,
1,00658U,61015HK,24298.83456,0.00004557,00000-0,59012-2,0,9999
2,658,65.8629,94.7733,351692,138.2938,224.5501,13.40161708,
1,00660U,61015HM,24298.71693,0.00028394,00000-0,35710-2,0,9993
2,660,66.5099,136.8386,38364,265.8886,170.6535,14.81455216,
1,00669U,63038A,24298.65625,0.00000063,00000-0,89183-4,0,9998
2,669,89.9954,335.0899,27587,43.6321,71.512,13.46079009,
1,00670U,63038B,24298.62973,0.00000138,00000-0,21969-3,0,9997
2,670,89.9853,334.4221,40085,315.8102,43.9846,13.44558748,
1,00671U,63038C,24298.63915,0.00000123,00000-0,19245-3,0,9993
2,671,89.9863,334.4797,38230,271.3117,88.3651,13.45092293,
1,672U,63038D,24299.5638,0.00000759,00000-0,88305-3,0,9995
2,672,90.004,336.3302,30035,67.744,63.5902,13.67704656,20483
1,00694U,63047A,24298.82326,0.0000321,00000-0,39203-3,0,9994
2,694,30.3545,108.7858,560764,355.5367,4.0377,14.08803699,60847
1,694U,63047A,24299.81548,0.0000333,00000-0,40750-3,0,9995
2,694,30.3543,103.2692,560728,4.2386,356.2713,14.0880986,60606
1,00698U,63047D,24298.83226,0.00001245,00000-0,44016-3,0,9994
2,698,29.9222,244.1211,535853,165.1045,196.6008,13.72554734,
1,698U,63047D,24299.85035,0.00001199,00000-0,42230-3,0,9995
2,698,29.9225,238.7743,535856,173.6034,187.1726,13.72556723,16150
1,00700U,63047F,24298.83197,0.00001388,00000-0,51435-3,0,9992
2,700,30.4766,129.6418,719340,78.2753,289.7583,13.39585499,
1,700U,63047F,24299.8009,0.00001489,00000-0,55279-3,0,9992
2,700,30.4766,124.8389,719337,85.833,282.4067,13.39588576,
1,00701U,63047G,24298.6709,0.00005584,00000-0,18580-2,0,9991
2,701,30.0146,65.2033,513539,235.4361,119.6729,13.81006427,27065
1,701U,63047G,24299.53828,0.00005391,00000-0,17923-2,0,9992
2,701,30.015,60.5887,513546,242.7573,111.9797,13.81015758,27583
1,00703U,63049A,24298.8484,0.00000108,00000-0,15533-3,0,9995
2,703,89.9162,75.0735,15316,198.5117,279.6917,13.49941704,
1,703U,63049A,24299.88526,0.00000111,00000-0,15896-3,0,9995
2,703,89.9163,75.0649,15415,195.4408,278.6665,13.49941919,
1,00704U,63049B,24298.86938,0.00000135,00000-0,20691-3,0,9990
2,704,89.9138,75.4241,33527,223.1104,302.9676,13.47029542,
1,00705U,63049C,24298.87229,0.00000203,00000-0,31505-3,0,9997
2,705,89.9139,75.3799,33857,179.4719,301.0346,13.47558071,
1,705U,63049C,24299.84461,0.00000203,00000-0,31529-3,0,9995
2,705,89.9141,75.3717,33946,176.6761,337.9417,13.4755843,
1,00706U,63049D,24298.8405,0.00000578,00000-0,80793-3,0,9993
2,706,89.911,78.374,27577,18.5192,135.958,13.56177892,1928
1,00715U,63049E,24298.84096,0.00002345,00000-0,24711-2,0,9998
2,715,89.9099,83.3216,31348,166.833,351.176,13.74213902,20881
1,00716U,63054A,24298.82081,0.00002372,00000-0,40622-3,0,9999
2,716,58.4942,98.689,20592,187.273,172.8013,14.71763918,
1,716U,63054A,24299.83975,0.00002617,00000-0,44502-3,0,9995
2,716,58.4942,94.9225,20419,188.7194,171.3493,14.71769856,
1,00720U,63054C,24298.81583,0.00001578,00000-0,42131-3,0,9997
2,720,58.4702,115.5072,111629,27.6583,333.0322,14.49338105,
1,721U,63053B,24298.61434,0.00000692,00000-0,40656-3,0,9999
2,721,78.6046,343.1572,1088620,173.6307,188.0024,12.54582988,
1,00721U,63053B,24298.61434,0.00000692,00000-0,40656-3,0,9999
2,721,78.6046,343.1572,1088620,173.6307,188.0024,12.54582988,
1,00724U,63053E,24298.80509,0.00078504,00000-0,94988-2,0,9999
2,724,78.5777,199.7495,217240,315.979,42.4275,14.67928589,
1,724U,63053E,24299.75925,0.00074543,00000-0,90096-2,0,9993
2,724,78.5764,198.419,216489,313.2111,45.1173,14.68083925,
1,727U,64001A,24298.85407,0.00000138,00000-0,14055-3,0,9995
2,727,69.904,139.0552,10644,100.5364,259.694,13.95649268,93858
1,00727U,64001A,24298.85407,0.00000138,00000-0,14055-3,0,9995
2,727,69.904,139.0552,10644,100.5364,259.694,13.95649268,93386
1,727U,64001A,24299.85744,0.00000134,00000-0,13773-3,0,9992
2,727,69.9039,136.9017,10635,98.9077,261.3232,13.95649625,93995
1,00728U,64001B,24298.74746,0.00000303,00000-0,25299-3,0,9991
2,728,69.9086,56.516,11947,28.3943,331.7811,13.97558056,95772
1,728U,64001B,24299.53475,0.00000303,00000-0,25310-3,0,9995
2,728,69.9088,54.8212,11992,27.2891,332.8842,13.97558579,96354
1,00729U,64001C,24298.81738,0.00000055,00000-0,80747-4,0,9999
2,729,69.8989,140.6349,11717,135.2793,224.9258,13.95111939,92963
1,729U,64001C,24299.82114,0.00000074,00000-0,94820-4,0,9993
2,729,69.8989,138.4819,11675,133.7728,226.4344,13.95112218,93666
1,00730U,64001D,24298.86572,0.00000116,00000-0,12388-3,0,9999
2,730,69.904,126.026,10919,81.8827,18.8646,13.95902811,
1,730U,64001D,24299.86874,0.00000136,00000-0,13825-3,0,9997
2,730,69.904,123.8723,10928,80.2473,19.636,13.95903203,
1,00731U,64001E,24298.87744,0.00000161,00000-0,15592-3,0,9995
2,731,69.9038,116.7301,11016,76.0918,284.1412,13.96145274,93788
1,731U,64001E,24299.88046,0.00000183,00000-0,17208-3,0,9996
2,731,69.9039,114.5754,11025,74.3949,285.8372,13.9614586,94406
1,00733U,64002A,24298.8942,0.00000978,00000-0,36947-3,0,9994
2,733,99.092,274.6815,32093,277.0227,82.7307,14.3348067,
1,733U,64002A,24299.8714,0.00000997,00000-0,37615-3,0,9993
2,733,99.0921,275.7077,32073,274.0981,85.6536,14.33482709,
1,00734U,64002B,24298.72384,0.00000425,00000-0,18511-3,0,9995
2,734,98.9767,199.953,15264,127.1372,233.1206,14.29376796,
1,734U,64002B,24299.70384,0.00000421,00000-0,18343-3,0,9991
2,734,98.9766,200.9625,15297,124.4478,235.8151,14.29377646,
1,00735U,64002C,24298.7702,0.00000373,00000-0,16828-3,0,9998
2,735,98.9949,194.9402,15552,245.1822,114.7741,14.28288991,
1,735U,64002C,24299.68089,0.00000388,00000-0,17409-3,0,9996
2,735,98.9949,195.8785,15575,242.364,117.5959,14.28289835,
1,00739U,63047H,24298.76698,0.00000839,00000-0,12887-3,0,9999
2,739,30.4236,65.5696,639629,21.5623,341.069,13.8423725,58090
1,739U,63047H,24299.70472,0.00000807,00000-0,12360-3,0,9998
2,739,30.4236,60.5597,639613,29.4538,334.0582,13.84238338,58281
1,00741U,64004B,24298.84302,0.00000138,00000-0,28149-3,0,9994
2,741,81.4868,293.348,170796,287.5873,118.9706,13.2376522,
1,00742U,64004C,24298.78039,0.00000119,00000-0,22612-3,0,9992
2,742,81.4693,188.6866,171342,164.3554,196.2961,13.26174134,
1,00743U,64004D,24298.59596,0.00000234,00000-0,46051-3,0,9997
2,743,81.518,296.8315,175285,42.9514,93.3385,13.26732727,
1,745U,63038E,24299.87498,0.00000504,00000-0,71601-3,0,9996
2,745,90.0042,336.464,16048,236.4448,298.4801,13.5520913,10360
1,750U,64006C,24299.83569,0.00032321,00000-0,33514-2,0,9991
2,750,60.7608,347.6778,1502546,139.1518,233.2442,12.24475478,
1,00753U,63049F,24298.88009,0.00000547,00000-0,78525-3,0,9992
2,753,89.9111,78.062,28075,146.8632,6.4563,13.54530392,
1,00801U,64026A,24298.65811,0.00001063,00000-0,52658-3,0,9991
2,801,90.4628,156.952,48046,162.1179,198.1713,14.16182952,
1,801U,64026A,24299.85929,0.00001071,00000-0,53073-3,0,9998
2,801,90.4627,157.0148,48191,158.2932,202.0313,14.16185484,
1,00809U,64026D,24298.64261,0.00000876,00000-0,48570-3,0,9992
2,809,90.4627,147.4274,39582,182.108,177.9944,14.10249334,93489
1,809U,64026D,24299.84884,0.00000844,00000-0,46817-3,0,9998
2,809,90.4626,147.4899,39721,178.1883,181.9453,14.10251269,94078
1,00812U,64031A,24298.77498,0.00000293,00000-0,14981-3,0,9994
2,812,99.7824,15.1567,5194,338.6174,21.4784,14.24321097,
1,00813U,64031B,24298.80042,0.00000266,00000-0,14052-3,0,9999
2,813,99.7937,13.0103,5953,62.3655,297.8123,14.2346224,
1,813U,64031B,24299.78448,0.00000277,00000-0,14551-3,0,9998
2,813,99.7936,14.1045,5935,59.9369,300.2394,14.23462921,
1,00815U,64031C,24298.64841,0.00000484,00000-0,21641-3,0,9990
2,815,99.8362,163.9254,11411,188.1106,171.9888,14.2808273,
1,815U,64031C,24299.55922,0.0000048,00000-0,21486-3,0,9996
2,815,99.836,164.9504,11440,185.4695,174.6359,14.28083593,
1,831U,64038C,24299.64242,0.00034101,00000-0,31561-2,0,9991
2,831,60.6723,269.9295,1385026,77.6801,297.5343,12.51254725,
1,00862U,64047B,24298.70472,0.00000045,00000-0,00000-0,0,9998
2,862,15.7034,144.7114,7114968,65.6971,350.6182,2.051066462,
1,862U,64047B,24299.67968,0.00000003,00000-0,00000+0,0,9991
2,862,15.7027,144.4179,7115227,66.2369,350.5082,2.051073872,
1,00870U,64051A,24298.86977,0.00000358,00000-0,26585-3,0,9992
2,870,79.8997,211.947,98014,61.2226,299.8731,13.91557639,49934
1,870U,64051A,24299.87636,0.00000355,00000-0,26302-3,0,9992
2,870,79.8997,210.8525,97997,58.5925,302.477,13.91558322,50551
1,00871U,64051B,24298.72027,0.00000637,00000-0,41370-3,0,9997
2,871,79.8971,11.1046,85556,306.962,52.3728,14.00217461,60815
1,871U,64051B,24299.72064,0.00000676,00000-0,43961-3,0,9994
2,871,79.897,10.0002,85566,304.2854,55.0226,14.00218736,61411
1,876U,64053A,24299.73774,0.0000064,00000-0,12915-3,0,9997
2,876,65.0599,296.1191,125094,143.6943,217.2729,14.65019391,
1,877U,64053B,24299.54274,0.00000924,00000-0,20984-3,0,9990
2,877,65.0791,356.7587,54084,147.8602,212.5815,14.60668257,
1,00893U,64063A,24298.85562,0.00000102,00000-0,13208-3,0,9995
2,893,90.2204,61.4354,25815,172.4149,298.5181,13.56254158,
1,893U,64063A,24299.57291,0.0000011,00000-0,14392-3,0,9997
2,893,90.2206,61.4515,25881,170.3725,200.6526,13.5625432,
1,897U,64063B,24298.86421,0.0000012,00000-0,16416-3,0,9999
2,897,90.2238,61.6094,21264,120.9696,10.4925,13.53634151,
1,00897U,64063B,24298.86421,0.0000012,00000-0,16416-3,0,9999
2,897,90.2238,61.6094,21264,120.9696,10.4925,13.53634151,
1,00899U,64064A,24298.8262,0.00000488,00000-0,42015-3,0,9998
2,899,79.6909,63.8508,119420,309.1874,49.8716,13.82721214,21994
1,899U,64064A,24299.83921,0.00000508,00000-0,43788-3,0,9995
2,899,79.6911,62.7429,119413,306.5703,52.4503,13.82722328,22533
1,00900U,64063C,24298.87822,0.00001655,00000-0,17086-2,0,9992
2,900,90.2099,58.157,23880,309.6227,177.2045,13.7547363,
1,900U,64063C,24299.5823,0.00001718,00000-0,17739-2,0,9998
2,900,90.2099,58.1725,23858,307.3342,63.7468,13.75476193,
1,00901U,64063D,24298.85635,0.0000025,00000-0,35024-3,0,9991
2,901,90.2261,62.372,21098,73.3352,40.7348,13.54978238,
1,901U,64063D,24299.89006,0.0000025,00000-0,34960-3,0,9992
2,901,90.2263,62.3958,21052,70.5884,42.8021,13.54978745,
1,00902U,64063E,24298.84949,0.0000014,00000-0,19715-3,0,9995
2,902,90.2249,61.8511,19000,164.6053,318.0916,13.52825947,
1,00903U,64063F,24298.79935,0.00002228,00000-0,21573-2,0,9993
2,903,90.2118,57.2472,24773,132.4433,21.8737,13.7932007,
1,903U,64063F,24299.81029,0.00002318,00000-0,22450-2,0,9991
2,903,90.2115,57.2695,24722,129.7085,1.4217,13.79324963,
1,00907U,64064B,24298.82767,0.0000028,00000-0,24619-3,0,9995
2,907,79.6887,103.8682,121013,39.7647,321.2294,13.80722023,19781
1,907U,64064B,24299.5523,0.00000283,00000-0,24882-3,0,9994
2,907,79.6888,103.0782,120996,37.9221,323.0371,13.8072241,20285
1,00932U,64076B,24298.81481,0.00002912,00000-0,10371-2,0,9997
2,932,81.3366,120.2307,1123029,189.1726,168.7218,12.66076462,
1,932U,64076B,24299.84223,0.00003325,00000-0,11847-2,0,9997
2,932,81.3366,119.441,1123016,186.8485,171.6086,12.66082564,
1,00933U,64076C,24298.87764,0.00005125,00000-0,17373-2,0,9992
2,933,81.3349,263.4548,1056642,309.5907,41.6386,12.80774033,
1,933U,64076C,24299.89309,0.00005378,00000-0,18235-2,0,9996
2,933,81.3347,262.6549,1056562,307.2353,43.6794,12.8078462,
1,00953U,64083A,24298.76533,0.00000092,00000-0,11225-3,0,9995
2,953,90.0223,191.3303,33129,39.0737,24.1452,13.58768974,
1,00956U,64083B,24298.67692,0.00000621,00000-0,72885-3,0,9995
2,956,89.9402,172.9477,24934,11.387,44.9655,13.67070785,
1,956U,64083B,24299.62284,0.00000614,00000-0,72049-3,0,9992
2,956,89.94,172.942,24834,8.6432,20.1623,13.67071829,
1,00959U,64083C,24298.76977,0.00000364,00000-0,45661-3,0,9991
2,959,90.0018,186.9497,40322,277.0156,148.8422,13.62196117,
1,959U,64083C,24299.9337,0.00000375,00000-0,47120-3,0,9996
2,959,90.0017,186.9502,40284,273.4377,96.8239,13.62197038,
1,00965U,64083D,24298.79722,0.00000101,00000-0,12851-3,0,9998
2,965,90.0553,198.9707,39666,232.3168,195.2279,13.56919522,
1,00967U,64083F,24298.63891,0.00000667,00000-0,78492-3,0,9992
2,967,89.9561,176.6546,23718,23.3387,37.1439,13.66967852,
1,967U,64083F,24299.66231,0.00000666,00000-0,78452-3,0,9995
2,967,89.9559,176.6501,23633,20.4495,33.2433,13.66969164,
1,00976U,64064C,24298.79851,0.00001279,00000-0,71798-3,0,9993
2,976,79.3124,307.6446,116713,183.0135,177.034,14.06973936,58508
1,00978U,65004A,24298.63544,0.00000159,00000-0,22821-3,0,9995
2,978,96.4089,9.6243,1156983,253.4948,93.6124,12.11052172,
1,978U,65004A,24299.70944,0.00000249,00000-0,34220-3,0,9998
2,978,96.4089,10.1768,1157037,251.1709,96.0587,12.11052544,
1,00979U,65004B,24298.86072,0.00000649,00000-0,80852-3,0,9995
2,979,96.4265,73.2404,1140580,129.0166,241.8177,12.15232543,
1,1000U,65008B,24299.71197,0.00000018,00000-0,13094-2,0,9998
2,1000,32.1468,317.6217,11201,15.1714,344.9118,9.888899502,
1,01001U,65008A,24298.82256,0.00000002,00000-0,-83461,0,9998
2,1001,32.1442,97.8462,18206,246.9326,112.9252,9.907233282,
1,01099U,64083G,24298.65886,0.00000384,00000-0,47984-3,0,9994
2,1099,89.8424,148.6592,38158,256.9079,174.2286,13.62530471,
1,1099U,64083G,24299.6102,0.00000393,00000-0,49061-3,0,9995
2,1099,89.8422,148.644,38169,253.9568,160.807,13.62531171,
1,01208U,65016E,24298.66273,0.00000199,00000-0,18320-3,0,9995
2,1208,70.082,23.0207,18977,163.3703,5.4196,13.95909125,35354
1,01244U,65016B,24298.6602,0.00000227,00000-0,20363-3,0,9991
2,1244,70.0817,25.4304,19861,166.411,193.7535,13.95980933,34244
1,1244U,65016B,24299.66334,0.0000022,00000-0,19869-3,0,9994
2,1244,70.0817,23.2944,19804,164.9888,195.181,13.95981432,34845
1,1271U,65016A,24299.58867,0.00000195,00000-0,17862-3,0,9997
2,1271,70.0815,356.2835,18767,145.3991,327.4535,13.96475286,35667
1,01272U,65016H,24298.83822,0.0000015,00000-0,15116-3,0,9991
2,1272,70.0786,84.94,22828,197.1246,162.9092,13.94422415,32682
1,1272U,65016H,24299.55555,0.00000154,00000-0,15419-3,0,9998
2,1272,70.0788,83.4163,22783,196.2012,163.8367,13.94422698,33268
1,01291U,65016D,24298.77737,0.00000167,00000-0,16308-3,0,9997
2,1291,70.079,72.6388,21585,196.8671,163.172,13.94840131,32976
1,1291U,65016D,24299.78134,0.00000188,00000-0,17837-3,0,9992
2,1291,70.0793,70.5048,21516,195.5979,164.4466,13.94840649,33606
1,01292U,65016C,24298.8306,0.00000325,00000-0,25055-3,0,9997
2,1292,70.076,162.0291,18830,17.2399,342.9345,14.01240233,40451
1,1293U,65016F,24299.85823,0.00001476,00000-0,90209-3,0,9990
2,1293,70.0728,262.0531,19900,238.7575,121.1588,14.07726113,48309
1,01312U,65004C,24298.69777,0.00000975,00000-0,99535-3,0,9991
2,1312,96.35,209.8917,1118052,15.3084,347.9105,12.27965985,
1,01314U,65027A,24298.74642,-0.00000008,00000-0,-57509,0,9992
2,1314,90.2429,353.1832,31775,58.2657,57.4517,12.91789178,
1,1314U,65027A,24299.75482,-0.00000015,00000-0,-84342,0,9994
2,1314,90.2428,353.2053,31733,55.7676,66.8298,12.91789268,
1,01315U,65027B,24298.69631,-0.00000049,00000-0,-20516,0,9997
2,1315,90.2456,2.175,30203,331.2394,153.4582,12.92647626,
1,01316U,65027C,24298.74585,0.00001343,00000-0,32551-2,0,9997
2,1316,90.2486,12.9126,30310,39.4465,320.8868,13.2118865,
1,1316U,65027C,24299.73038,0.00001375,00000-0,33319-2,0,9999
2,1316,90.2487,12.936,30159,36.5735,323.745,13.2119152,
1,01328U,65032A,24298.82305,0.00000073,00000-0,24882-3,0,9996
2,1328,41.1836,66.0268,246651,63.7266,298.861,13.38842021,
1,1328U,65032A,24299.79301,0.00000099,00000-0,28905-3,0,9990
2,1328,41.1838,61.8769,246631,68.7867,293.9044,13.38842476,
1,01335U,65020E,24298.80804,0.00001666,00000-0,53191-3,0,9994
2,1335,56.0757,236.3746,534297,191.6072,167.2168,13.84379079,
1,1335U,65020E,24299.81894,0.00001469,00000-0,47521-3,0,9992
2,1335,56.0761,232.8949,534235,193.3438,165.2922,13.84381987,
1,01358U,65032B,24298.83472,0.00000004,00000-0,13823-3,0,9993
2,1358,41.1889,113.386,246262,345.9645,13.4355,13.38185042,
1,01359U,65034A,24298.63591,0.00000008,00000-0,55853-3,0,9991
2,1359,32.1307,12.1098,496130,356.1909,3.4884,9.17133329,
1,01361U,65034C,24298.85793,0.00000004,00000-0,-63765,0,9993
2,1361,32.1363,162.4172,8645,151.6591,208.4377,9.893071002,
1,01389U,65027D,24298.88989,0.00000794,00000-0,21395-2,0,9998
2,1389,89.8325,228.1355,31630,344.3552,81.2259,13.13677684,
1,01392U,65020AH,24298.85387,0.0002705,00000-0,23412-2,0,9995
2,1392,55.8707,189.0904,241556,222.4466,135.7642,14.77202195,6157
1,1425U,65048C,24299.75411,0.00000097,00000-0,13650-3,0,9990
2,1425,89.8829,292.102,74601,153.0124,19.8909,13.48887678,
1,01430U,65051A,24298.87799,0.00000698,00000-0,22582-3,0,9999
2,1430,98.4498,52.0591,56768,82.355,278.4081,14.41134221,
1,1430U,65051A,24299.57229,0.00000722,00000-0,23305-3,0,9994
2,1430,98.4499,52.7454,56758,80.3127,280.4467,14.41135335,
1,01433U,65051B,24298.84496,0.00003331,00000-0,69206-3,0,9992
2,1433,98.4959,68.0138,39818,335.2523,24.6766,14.60325761,
1,1433U,65051B,24299.80421,0.00003405,00000-0,70711-3,0,9996
2,1433,98.4958,68.9971,39760,332.2573,27.6505,14.60332228,
1,01477U,65020BB,24298.74681,0.00000609,00000-0,10936-2,0,9993
2,1477,55.4886,260.2985,589808,77.346,289.2721,12.98427417,
1,01478U,65020BC,24298.75178,0.00002534,00000-0,12650-2,0,9998
2,1478,56.0803,153.1886,604299,334.5385,22.6896,13.51937862,
1,1478U,65020BC,24299.86097,0.00002565,00000-0,12797-2,0,9993
2,1478,56.0799,149.5705,604278,336.3484,21.0723,13.51943479,
1,01479U,65020BD,24298.79779,0.00000177,00000-0,55289-3,0,9998
2,1479,56.0341,168.2466,741603,312.382,41.6554,12.59588837,
1,01502U,65063B,24298.86585,0.00000005,00000-0,28090-3,0,9998
2,1502,69.2327,81.5214,784175,288.2897,235.7019,11.78581268,
1,1502U,65063B,24299.88554,0,00000-0,24765-3,0,9997
2,1502,69.233,79.9797,784184,287.4822,242.1288,11.78581289,
1,01504U,65065A,24298.84062,0.00000475,00000-0,84316-3,0,9992
2,1504,89.9295,244.8173,68173,122.3695,292.997,13.40081275,
1,1504U,65065A,24299.88767,0.00000487,00000-0,86512-3,0,9994
2,1504,89.9297,244.81,68251,119.4551,304.1921,13.40082328,
1,01506U,65063A,24298.86505,0.00000018,00000-0,36672-3,0,9995
2,1506,69.2351,75.9191,787183,279.8484,251.0288,11.78671132,
1,1506U,65063A,24299.80106,0.00000015,00000-0,35011-3,0,9993
2,1506,69.2353,74.5036,787199,279.1073,262.7154,11.78671167,
1,01510U,65065C,24298.75517,0.00008897,00000-0,55177-2,0,9990
2,1510,90.0514,21.1267,33558,288.7319,71.0222,14.0474432,
1,1510U,65065C,24299.75241,0.00008338,00000-0,51694-2,0,9995
2,1510,90.0516,21.1322,33682,285.3266,74.4194,14.04760157,
1,01511U,65065D,24298.8471,0.00000104,00000-0,18672-3,0,9998
2,1511,89.9676,212.4534,70689,94.3578,336.1459,13.34126299,
1,1511U,65065D,24299.82057,0.00000112,00000-0,20346-3,0,9992
2,1511,89.9676,212.4505,70695,91.7029,331.5209,13.34126534,
1,01512U,65065E,24298.81785,0.00000096,00000-0,17195-3,0,9992
2,1512,89.9672,213.5703,70923,133.4073,289.3317,13.33536342,
1,01514U,65065F,24298.87639,0.00000208,00000-0,38760-3,0,9991
2,1514,89.9584,229.2355,72173,52.5759,13.428,13.35226548,
1,01515U,65065G,24298.76332,0.00001233,00000-0,19029-2,0,9990
2,1515,89.9897,213.8836,54167,253.9075,160.6188,13.50212529,
1,1515U,65065G,24299.80281,0.00001223,00000-0,18869-2,0,9996
2,1515,89.9898,213.8827,54140,250.7769,173.4633,13.50214957,
1,01520U,65065H,24298.75432,0.00000198,00000-0,36427-3,0,9999
2,1520,89.9331,127.3304,69356,359.2982,120.1493,13.36119982,
1,1520U,65065H,24299.56601,0.00000218,00000-0,40183-3,0,9995
2,1520,89.933,127.3252,69277,357.0082,64.444,13.36120355,
1,01521U,65065K,24298.78437,0.00000065,00000-0,11132-3,0,9991
2,1521,89.9911,209.9249,70354,146.8748,269.044,13.33240837,
1,01549U,65020CV,24298.73827,0.00001449,00000-0,20338-2,0,9993
2,1549,56.1641,166.0118,847192,353.5755,5.4826,12.6391305,
1,1549U,65020CV,24299.76656,0.00001376,00000-0,19383-2,0,9992
2,1549,56.1639,163.1311,847175,354.9985,4.2852,12.63916019,
1,1570U,65070A,24299.77114,-0.00000074,00000-0,13653-3,0,9994
2,1570,56.0561,296.9496,99666,228.5701,304.3529,12.52787588,
